Local,Nome,Logradouro,Latitude,Longitude
ESTACAO DE METRO,Broadway,,40.7061,-73.9503
ESTACAO DE METRO,Lorimer St,,40.7141,-73.9502
ESTACAO DE METRO,Sutter Ave,,40.6691,-73.9019160004208
ESTACAO DE METRO,Wilson Ave,,40.6889,-73.904
ESTACAO DE METRO,Halsey St,,40.6864,-73.9166388842194
ESTACAO DE METRO,Lorimer St,,40.7038,-73.9474
ESTACAO DE METRO,8th Ave,,40.635,-74.0115
ESTACAO DE METRO,36th Ave,,407564420005104,-73.929861999118
ESTACAO DE METRO,Broadway,,40.7614,-73.9258
ESTACAO DE METRO,Times Sq - 42nd St,,40.7546,-73.9868
ESTACAO DE METRO,Grand Central - 42nd St,,40.7528,-73.9792
ESTACAO DE METRO,Park Pl,,40.6748,-73.9576
ESTACAO DE METRO,111th St,,40.6843,-73.8322
ESTACAO DE METRO,W 4th St - Washington Sq (Lower,,40.7323,-74.0003
ESTACAO DE METRO,51st St,,40.7571,-73.9719
ESTACAO DE METRO,86th St,,40.7886,-73.9762
ESTACAO DE METRO,233rd St,,40.8931,-73.8574
ESTACAO DE METRO,66th St - Lincoln Ctr,,40.7734,-73.9822
ESTACAO DE METRO,Hunts Point Ave,,40.8209,-73.8905
ESTACAO DE METRO,Canal St,,40.7229,-740062770001748
ESTACAO DE METRO,Middletown Rd,,40.8439,-73.8363
ESTACAO DE METRO,23rd St,,40.7399,-73.9866
ESTACAO DE METRO,Court Sq,,40.747,-73.9453
ESTACAO DE METRO,59th St - Columbus Circle,,40.7682,-73.9819
ESTACAO DE METRO,Hunters Point Ave,,40.7422,-73.9489160009391
ESTACAO DE METRO,23rd St,,40.7441,-73.9956570016487
ESTACAO DE METRO,Houston St,,40.7283,-74.0054
ESTACAO DE METRO,104th St,,40.6817,-73.8377
ESTACAO DE METRO,Broad Channel,,40.6084,-73.8158
ESTACAO DE METRO,Ocean Pkwy,,40.5763,-73.9685
ESTACAO DE METRO,Vernon Blvd - Jackson Ave,,40.7426,-73.9536
ESTACAO DE METRO,68th St - Hunter College,,40.7681,-73.9639
ESTACAO DE METRO,Queensboro Plz,,40.7506,-73.9401635351909
ESTACAO DE METRO,Rockaway Blvd,,40.6804,-73.8438529979573
ESTACAO DE METRO,Union Sq - 14th St,,40.7347,-73.99
ESTACAO DE METRO,Bedford - Nostrand Aves,,40.6896,-73.9535
ESTACAO DE METRO,15th St - Prospect Park,,40.66,-73.9797
ESTACAO DE METRO,7th Ave,,40.6662,-73.9803
ESTACAO DE METRO,Ft Hamilton Pkwy,,40.6508,-73.9758
ESTACAO DE METRO,Church Ave,,40.6443,-73.9797
ESTACAO DE METRO,Beverly Rd,,40.6439,-73.9644
ESTACAO DE METRO,Church Ave,,40.6505,-73.9629
ESTACAO DE METRO,Newkirk Ave,,40.6351,-73.9627
ESTACAO DE METRO,Parkside Ave,,40.6551,-73.9615
ESTACAO DE METRO,Grand Army Plaza,,406752946951032,-73.9709563319228
ESTACAO DE METRO,Atlantic Av - Barclay's Center,,40.6844,-73.9775
ESTACAO DE METRO,Rockaway Ave,,40.6783,-73.9119
ESTACAO DE METRO,Fulton St,,40.6871,-73.9754
ESTACAO DE METRO,Clinton - Washington Aves,,40.6881,-73.9667959986695
ESTACAO DE METRO,7th Ave,,40.6771,-73.9729
ESTACAO DE METRO,Atlantic Av - Barclay's Center,,40.6845,-73.9768
ESTACAO DE METRO,Atlantic Av - Barclay's Center,,40.6837,-73.9788
ESTACAO DE METRO,Borough Hall,,40.6924,-73.9902
ESTACAO DE METRO,Aqueduct Racetrack,,40.6721,-73.8359
ESTACAO DE METRO,Morris Park,,40.8544,-73.8605
ESTACAO DE METRO,Pelham Pkwy,,40.859,-73.8554
ESTACAO DE METRO,Nostrand Ave,,40.6804,-73.9504
ESTACAO DE METRO,Nevins St,,40.6883,-73.9804
ESTACAO DE METRO,Eastern Pkwy - Bklyn Museum,,40.672,-73.9642
ESTACAO DE METRO,Beverly Rd,,40.6451,-73.9488
ESTACAO DE METRO,Church Ave,,406508606878022,-73.9495
ESTACAO DE METRO,Newkirk Ave,,40.64,-73.9483
ESTACAO DE METRO,Brooklyn College - Flatbush Ave,,40.6328,-73.9475
ESTACAO DE METRO,Sterling St,,406627729934283,-73.9507
ESTACAO DE METRO,Crown Hts - Utica Ave,,40.669,-73.9329
ESTACAO DE METRO,Kingston Ave,,40.6695,-73.9422
ESTACAO DE METRO,Nassau Ave,,40.7245,-73.9512
ESTACAO DE METRO,Greenpoint Ave,,40.7313,-73.9544
ESTACAO DE METRO,Marcy Ave,,40.7084,-73.9578
ESTACAO DE METRO,Hewes St,,40706889998054,-73.9535
ESTACAO DE METRO,138th St - Grand Concourse,,40.8132,-73.9298
ESTACAO DE METRO,5th Ave - 53rd St,,40.7601,-73.9752485052734
ESTACAO DE METRO,Lexington Ave - 53rd St,,40.7575,-73.9691
ESTACAO DE METRO,28th St,,40.7455,-73.9887
ESTACAO DE METRO,Herald Sq - 34th St,,40.7496,-73.9879368338264
ESTACAO DE METRO,1st Ave,,40.731,-73.9817
ESTACAO DE METRO,Times Sq - 42nd St,,40.756,-73.9862
ESTACAO DE METRO,Metropolitan Ave,,40.7128,-73.9514239994525
ESTACAO DE METRO,Grand St,,40.7116,-73.9405
ESTACAO DE METRO,Graham Ave,,40.7146,-73.9439
ESTACAO DE METRO,Bedford Ave,,40.7172,-73.9567
ESTACAO DE METRO,Montrose Ave,,40.7074,-73.9398
ESTACAO DE METRO,Long Island City - Court Sq,,40.7463,-73.9438
ESTACAO DE METRO,21st St,,407441286664954,-73.9495999997552
ESTACAO DE METRO,39th Ave,,40.7528,-73.9329
ESTACAO DE METRO,145th St,,40.8266,-73.9504
ESTACAO DE METRO,157th St,,408340410001399,-73.9449
ESTACAO DE METRO,96th St,,40.7939,-73.9723
ESTACAO DE METRO,103rd St,,40.7994,-73.9684
ESTACAO DE METRO,Central Park North (110th St,,40.7991,-73.9518
ESTACAO DE METRO,103rd St,,40.7961,-73.9614
ESTACAO DE METRO,72nd St,,40.7785,-73.982
ESTACAO DE METRO,81st St,,40.7813,-73.9721
ESTACAO DE METRO,75th Ave,,40.718,-73.8369
ESTACAO DE METRO,86th St,,40.7858,-73.9688
ESTACAO DE METRO,Cathedral Pkwy (110th St,,40.804,-73.9668470005456
ESTACAO DE METRO,116th St - Columbia University,,40.8077,-73.9641
ESTACAO DE METRO,125th St,,40.8078,-73.9455
ESTACAO DE METRO,135th St,,408142290003391,-73.9408
ESTACAO DE METRO,116th St,,40.8021,-73.9496
ESTACAO DE METRO,Tremont Ave,,40.8504,-73.9052
ESTACAO DE METRO,137th St - City College,,40.822,-73.9537
ESTACAO DE METRO,145th St,,40.8204,-73.9362
ESTACAO DE METRO,176th St,,408484800012369,-73.9118
ESTACAO DE METRO,Burnside Ave,,40.8535,-73.9076840015997
ESTACAO DE METRO,170th St,,40.8393,-73.9134
ESTACAO DE METRO,168th St,,40.8406,-73.9401
ESTACAO DE METRO,181st St,,40.8495,-73.9335959996056
ESTACAO DE METRO,191st St,,40.8552,-73.9294
ESTACAO DE METRO,175th St,,40.8474,-73.9397
ESTACAO DE METRO,Beach 44th St,,40.5929,-73.776
ESTACAO DE METRO,Beach 60th St,,40.5924,-73.7885219980118
ESTACAO DE METRO,Beach 98th St,,40.5854,-73.8205
ESTACAO DE METRO,Rockaway Park - Beach 116 St,,40.581,-73.8356
ESTACAO DE METRO,Beach 36th St,,40.5954,-73.7682
ESTACAO DE METRO,Beach 25th St,,40.6001,-73.7614
ESTACAO DE METRO,Parsons Blvd,,40.7076,-73.8033
ESTACAO DE METRO,169th St,,40710517502784,-73.7935
ESTACAO DE METRO,103rd St - Corona Plaza,,40.7499,-73.8627
ESTACAO DE METRO,111th St,,40.7517,-73.8553
ESTACAO DE METRO,63rd Dr - Rego Park,,40.7298,-73.8616
ESTACAO DE METRO,Grant Ave,,40.677,-73.865
ESTACAO DE METRO,79th St,,40.7839,-73.9799
ESTACAO DE METRO,Atlantic Ave,,40.6753,-73.9030969995401
ESTACAO DE METRO,Christopher St - Sheridan Sq,,40.7334,-74.0029
ESTACAO DE METRO,Ozone Park - Lefferts Blvd,,40.686,-73.8258
ESTACAO DE METRO,Times Sq - 42nd St,,40.7555,-73.9877
ESTACAO DE METRO,W 8th St - NY Aquarium,,40.576,-73.976
ESTACAO DE METRO,28th St,,40.7472,-73.9934
ESTACAO DE METRO,28th St,,40.7431,-73.9843
ESTACAO DE METRO,Pelham Bay Park,,40.8525,-73.8281
ESTACAO DE METRO,Westchester Sq - E Tremont Ave,,40.8399,-73.843
ESTACAO DE METRO,18th St,,40.741,-73.9979
ESTACAO DE METRO,Grand Central - 42nd St,,40.7514,-73.976
ESTACAO DE METRO,Beach 67th St,,40.5909,-73.7969239998421
ESTACAO DE METRO,W 4th St - Washington Sq (Upper,,40.7323,-74.0005
ESTACAO DE METRO,85th St - Forest Pky,,40.6924,-73.8601
ESTACAO DE METRO,Woodhaven Blvd,,40.6937,-73.8521
ESTACAO DE METRO,111th St,,40.6971,-73.8368
ESTACAO DE METRO,121st St,,40.7005,-73.8283
ESTACAO DE METRO,Halsey St,,40.6955,-73.9039
ESTACAO DE METRO,Myrtle - Wyckoff Aves,,40.6995,-73.9109757182647
ESTACAO DE METRO,New Lots Ave,,406663149325969,-73.8841
ESTACAO DE METRO,Van Siclen Ave,,40.6727,-73.8903580002471
ESTACAO DE METRO,Cleveland St,,40.6798,-73.8851940021643
ESTACAO DE METRO,Livonia Ave,,40.6641,-73.9006
ESTACAO DE METRO,Junius St,,40.6636,-73.9024
ESTACAO DE METRO,Rockaway Ave,,40.6626,-73.909
ESTACAO DE METRO,Canarsie - Rockaway Pkwy,,40.6467,-73.9019
ESTACAO DE METRO,E 105th St,,40.6505,-73.8995
ESTACAO DE METRO,Saratoga Ave,,406615297898075,-73.9163
ESTACAO DE METRO,Sutter Ave - Rutland Road,,40.6648,-73.9225
ESTACAO DE METRO,New Lots Ave,,40.6589,-73.8993
ESTACAO DE METRO,Broadway Junction,,40.6794,-73.9043
ESTACAO DE METRO,Alabama Ave,,40.677,-73.8985
ESTACAO DE METRO,Shepherd Ave,,406741300014559,-73.8807
ESTACAO DE METRO,Crescent St,,40.6832,-73.8739
ESTACAO DE METRO,Cypress Hills,,40.6896,-73.8733
ESTACAO DE METRO,75th St - Eldert Ln,,40.6913,-73.8673
ESTACAO DE METRO,69th St,,40.7463,-73.8964029993185
ESTACAO DE METRO,74th St - Broadway,,40.7469,-73.8912051289911
ESTACAO DE METRO,Woodhaven Blvd - Queens Mall,,40.7331,-73.8694
ESTACAO DE METRO,Myrtle - Wyckoff Aves,,40.6995,-73.9122
ESTACAO DE METRO,Seneca Ave,,40.7029,-73.9076
ESTACAO DE METRO,DeKalb Ave,,40.7037,-73.9182
ESTACAO DE METRO,52nd St,,40.7441,-73.9125
ESTACAO DE METRO,46th St,,40.7563,-73.9135
ESTACAO DE METRO,Northern Blvd,,40.7528,-73.9061
ESTACAO DE METRO,46th St,,40.7431,-73.9184
ESTACAO DE METRO,82nd St - Jackson Hts,,40.7477,-73.8837
ESTACAO DE METRO,90th St - Elmhurst Av,,40.7484,-73.8766
ESTACAO DE METRO,Howard Beach - JFK Airport,,40.6605,-73.8303
ESTACAO DE METRO,Aqueduct - North Conduit Av,,40.6682,-73.8341
ESTACAO DE METRO,Briarwood - Van Wyck Blvd,,40.7092,-73.8207
ESTACAO DE METRO,Forest Hills - 71st Av,,40.7216,-73.8445
ESTACAO DE METRO,Sutphin Blvd,,40.7054,-73.8108
ESTACAO DE METRO,Jamaica Ctr - Parsons / Archer,,40.7021,-73.8011
ESTACAO DE METRO,225th St,,40.888,-73.8602
ESTACAO DE METRO,Elder Ave,,40.8286,-73.8792
ESTACAO DE METRO,Longwood Ave,,40.8161,-73.8964
ESTACAO DE METRO,Astoria Blvd,,40.77,-73.9181
ESTACAO DE METRO,Astoria - Ditmars Blvd,,40.775,-73.9120340001031
ESTACAO DE METRO,Jackson Ave,,40.8164,-73.9077019387083
ESTACAO DE METRO,Prospect Ave,,40.8195,-73.9018
ESTACAO DE METRO,Cypress Ave,,408053680007636,-73.914
ESTACAO DE METRO,174th St,,40.8372,-73.8877
ESTACAO DE METRO,Allerton Ave,,40.8655,-73.8672
ESTACAO DE METRO,E 143rd St - St Mary's St,,40.8087,-73.9077
ESTACAO DE METRO,Kingsbridge Rd,,40.8678,-73.8972
ESTACAO DE METRO,Bedford Park Blvd - Lehman College,,40.8734,-73.8901
ESTACAO DE METRO,Harlem - 148 St,,40.8239,-73.9365
ESTACAO DE METRO,Mt Eden Ave,,40.8444,-73.9146849986034
ESTACAO DE METRO,Fordham Rd,,40.8613,-73.8977
ESTACAO DE METRO,170th St,,40.8401,-73.9178
ESTACAO DE METRO,Bedford Park Blvd,,40.8732,-73.8871
ESTACAO DE METRO,Marble Hill - 225th St,,40.8746,-73.9098
ESTACAO DE METRO,231st St,,40.8789,-73.9048
ESTACAO DE METRO,215th St,,40.8694,-73.9153
ESTACAO DE METRO,207th St,,40.8646,-73.9188
ESTACAO DE METRO,Inwood - 207th St,,40.8681,-73.9199
ESTACAO DE METRO,Van Cortlandt Park - 242nd St,,40.8892,-73.8986
ESTACAO DE METRO,West Farms Sq - E Tremont Av,,40.8402,-73.88
ESTACAO DE METRO,219th St,,40.8839,-73.8625097078866
ESTACAO DE METRO,Mosholu Pkwy,,40.8797,-73.8847
ESTACAO DE METRO,Norwood - 205th St,,40.8748,-73.8789
ESTACAO DE METRO,Burke Ave,,40.8713,-73.8671
ESTACAO DE METRO,Baychester Ave,,40.8787,-73.8386
ESTACAO DE METRO,Eastchester - Dyre Ave,,40.8883,-73.8308340021742
ESTACAO DE METRO,Jamaica - 179th St,,40.7126,-73.7838
ESTACAO DE METRO,Wakefield - 241st St,,40.9031,-73.8506199987954
ESTACAO DE METRO,Botanic Garden,,40.6703,-73.9592
ESTACAO DE METRO,Bushwick - Aberdeen,,40.6829,-73.9053
ESTACAO DE METRO,Broadway Junction,,40.6785,-73.9031
ESTACAO DE METRO,Gun Hill Rd,,40.8695,-73.8464
ESTACAO DE METRO,E 180th St,,408418630412186,-73.8733
ESTACAO DE METRO,Dyckman St,,40.8605,-73.9255
ESTACAO DE METRO,125th St,,40.8156,-73.9584
ESTACAO DE METRO,Franklin Ave - Fulton St,,40.6806,-73.9558
ESTACAO DE METRO,149th St - Grand Concourse,,40.8183,-73.9267
ESTACAO DE METRO,3rd Ave - 149th St,,40.816,-73.9178
ESTACAO DE METRO,167th St,,40.8355,-73.9214
ESTACAO DE METRO,Brook Ave,,40.8076,-73.9192
ESTACAO DE METRO,33rd St,,40.7446,-73.931
ESTACAO DE METRO,40th St,,40.7438,-73.9240159984882
ESTACAO DE METRO,145th St,,40.8248,-73.9441
ESTACAO DE METRO,155th St,,408301349999812,-73.9382
ESTACAO DE METRO,161st St - Yankee Stadium,,40.8279,-73.9257
ESTACAO DE METRO,Utica Ave,,40.6794,-73.9307
ESTACAO DE METRO,Steinway St,,40.757,-73.9205264716827
ESTACAO DE METRO,Kosciuszko St,,40.6932,-73.9285
ESTACAO DE METRO,Gates Ave,,40.6896,-73.9222
ESTACAO DE METRO,Central Ave,,40.6979,-73.9272
ESTACAO DE METRO,Knickerbocker Ave,,40.6987,-73.9197
ESTACAO DE METRO,30th Ave,,40.7668,-73.9214790001739
ESTACAO DE METRO,Jefferson St,,40.7066,-73.9229130000312
ESTACAO DE METRO,Morgan Ave,,40.7062,-73.9331
ESTACAO DE METRO,Queens Plz,,40.7489,-73.9371
ESTACAO DE METRO,18th Ave,,40.6298,-73.977
ESTACAO DE METRO,77th St,,40.6297,-740255099996266
ESTACAO DE METRO,Bay Ridge Ave,,40.635,-74.0234
ESTACAO DE METRO,50th St,,40.6363,-73.9946587805514
ESTACAO DE METRO,Ft Hamilton Pkwy,,40.6314,-74.0054
ESTACAO DE METRO,25th Ave,,40.5977,-73.9868
ESTACAO DE METRO,Bay Pky,,40.602,-73.9936762000529
ESTACAO DE METRO,20th Ave,,40.6171,-73.9845
ESTACAO DE METRO,18th Ave,,40.6207,-73.9905
ESTACAO DE METRO,Bay Ridge - 95th St,,40.6166,-74.0309
ESTACAO DE METRO,86th St,,40.6227,-740283979999864
ESTACAO DE METRO,79th St,,40.6132,-74.0006
ESTACAO DE METRO,71st St,,40.6193,-73.9988
ESTACAO DE METRO,20th Ave,,40.6047,-73.9982
ESTACAO DE METRO,18th Ave,,40.6077,-74.0016
ESTACAO DE METRO,62nd St,,40.6262,-73.9969
ESTACAO DE METRO,New Utrecht Ave,,40.6248,-73.9964
ESTACAO DE METRO,Ave U,,40.5959,-73.9734
ESTACAO DE METRO,Kings Hwy,,40.6033,-73.9723553085244
ESTACAO DE METRO,Brighton Beach,,40.5777,-73.9614
ESTACAO DE METRO,Sheepshead Bay,,40.5865,-73.9541
ESTACAO DE METRO,Ave U,,40.5993,-73.9558
ESTACAO DE METRO,Kings Hwy,,40.6086,-73.9576
ESTACAO DE METRO,Ave U,,40.5972,-73.9791
ESTACAO DE METRO,Kings Hwy,,40.6041,-73.9804
ESTACAO DE METRO,Neptune Ave,,40.5807,-73.9746
ESTACAO DE METRO,Ave X,,40.5894,-73.9743
ESTACAO DE METRO,Bay 50th St,,40.5888,-73.9838
ESTACAO DE METRO,Gravesend - 86th St,,40.5925,-73.9782
ESTACAO DE METRO,Ave P,,40.6088,-73.973
ESTACAO DE METRO,Ave N,,40.6144,-73.974
ESTACAO DE METRO,Bay Pky,,40.6207,-73.9752569782215
ESTACAO DE METRO,Ave M,,40.6174,-73.9592431052215
ESTACAO DE METRO,Bay Pky,,40.6115,-73.9818
ESTACAO DE METRO,Ave I,,40.625,-73.9761
ESTACAO DE METRO,Ave J,,40.625,-73.9607
ESTACAO DE METRO,Ave H,,40.6292,-73.9615
ESTACAO DE METRO,Neck Rd,,40.5953,-73.9551
ESTACAO DE METRO,21st St - Queensbridge,,40.7537,-73.9419
ESTACAO DE METRO,50th St,,40.7625,-73.986
ESTACAO DE METRO,7th Ave,,40.763,-73.9817
ESTACAO DE METRO,47th-50th Sts - Rockefeller Ctr,,40.7586,-73.9813
ESTACAO DE METRO,57th St,,40.7641,-73.9774
ESTACAO DE METRO,Lexington Ave - 63rd St,,40.7646,-73.9661
ESTACAO DE METRO,Roosevelt Island - Main St,,40.7592,-73.9532
ESTACAO DE METRO,59th St - Columbus Circle,,40.7682,-73.9816
ESTACAO DE METRO,49th St,,40.7598,-73.9842
ESTACAO DE METRO,57th St,,40.7646,-73.9807
ESTACAO DE METRO,5th Ave - 59th St,,40.7648,-73.9733
ESTACAO DE METRO,Lexington Ave - 59th St,,40.7627,-73.9674
ESTACAO DE METRO,34th St - Penn Station,,40.7504,-73.9911
ESTACAO DE METRO,Times Sq - 42nd St,,40.7553,-73.9875
ESTACAO DE METRO,Fulton St,,40.7102,-74.0076
ESTACAO DE METRO,Chambers St,,40.7141,-74.0086
ESTACAO DE METRO,42nd St - Port Authority Bus Term,,40.7573,-73.9897
ESTACAO DE METRO,Myrtle-Willoughby Aves,,40.6946,-73.9491
ESTACAO DE METRO,Flushing Ave,,40.7004,-73.9502340010257
ESTACAO DE METRO,23rd St,,40.743,-73.9928
ESTACAO DE METRO,Herald Sq - 34th St,,40.7498,-73.9878
ESTACAO DE METRO,Hoyt - Schermerhorn Sts,,40.6884,-73.985
ESTACAO DE METRO,Jay St - MetroTech,,40.6925,-73.9872
ESTACAO DE METRO,East Broadway,,40.7139,-73.9902
ESTACAO DE METRO,Delancey St - Essex St,,40.7187,-73.9881
ESTACAO DE METRO,Lower East Side - 2nd Ave,,40.7234,-73.9899
ESTACAO DE METRO,Flushing Ave,,40.7004,-73.9414
ESTACAO DE METRO,Myrtle Ave,,406971950005145,-73.9356230012996
ESTACAO DE METRO,4th Av - 9th St,,40.6703,-73.9898
ESTACAO DE METRO,Smith - 9th Sts,,40.6736,-73.9959
ESTACAO DE METRO,Bergen St,,40.6861,-73.9908
ESTACAO DE METRO,Jay St - MetroTech,,40.6923,-73.9861
ESTACAO DE METRO,Court St,,40.6942,-73.9918
ESTACAO DE METRO,Union Sq - 14th St,,40.7359,-73.9905
ESTACAO DE METRO,23rd St,,4074130266729,-73.9893
ESTACAO DE METRO,Prospect Ave,,40.6654,-73.9929
ESTACAO DE METRO,4th Av - 9th St,,40.6708,-73.9883
ESTACAO DE METRO,3rd Ave,,40.7327,-73.9858
ESTACAO DE METRO,Union Sq - 14th St,,40.7348,-73.9907
ESTACAO DE METRO,Liberty Ave,,40.6745,-73.8965
ESTACAO DE METRO,Broadway Junction,,40.6783,-73.9053
ESTACAO DE METRO,59th St,,406413616662838,-74.0179
ESTACAO DE METRO,45th St,,40.6489,-74.01
ESTACAO DE METRO,36th St,,40.6551,-74.0035
ESTACAO DE METRO,9th Ave,,40.6465,-73.9944
ESTACAO DE METRO,53rd St,,40.6451,-74.014
ESTACAO DE METRO,Ft Hamilton Pkwy,,40.6409,-73.9942022375285
ESTACAO DE METRO,25th St,,40.6604,-73.9981
ESTACAO DE METRO,Carroll St,,40.6803,-73.9949
ESTACAO DE METRO,Spring St,,40.7262,-74.0037
ESTACAO DE METRO,181st St,,40.8517,-73.938
ESTACAO DE METRO,190th St,,40.859,-73.9342
ESTACAO DE METRO,116th St,,40.8051,-73.9548
ESTACAO DE METRO,125th St,,40.8111,-73.9522
ESTACAO DE METRO,Prince St,,40.7243,-73.9977
ESTACAO DE METRO,8th St - NYU,,40.7305,-73.9925
ESTACAO DE METRO,Fulton St,,40.7094,-74.0066
ESTACAO DE METRO,Park Pl,,40.7131,-74.0088
ESTACAO DE METRO,Chambers St,,40.7155,-74.0093
ESTACAO DE METRO,Hoyt St,,40.6905,-73.9851
ESTACAO DE METRO,Borough Hall,,40.6932,-73.99
ESTACAO DE METRO,183rd St,,40.8584,-73.9039
ESTACAO DE METRO,Fordham Rd,,40.8628,-73.901
ESTACAO DE METRO,World Trade Center,,40.7126,-74.0097
ESTACAO DE METRO,Canal St - Holland Tunnel,,40.7208,-740052290023424
ESTACAO DE METRO,155th St,,40.8305,-73.9415
ESTACAO DE METRO,163rd St - Amsterdam Av,,40.836,-73.9399
ESTACAO DE METRO,Fulton St,,40.71,-74.0079
ESTACAO DE METRO,Chambers St,,40.7132,-74.0034
ESTACAO DE METRO,Canal St,,40.7182,-73.9998
ESTACAO DE METRO,City Hall,,40.7133,-74.007
ESTACAO DE METRO,Canal St,,40.7195,-740018260000577
ESTACAO DE METRO,South Ferry,,40.7017,-74.0132
ESTACAO DE METRO,Bowling Green,,40.7049,-74.014
ESTACAO DE METRO,Wall St,,40.7076,-74.0119
ESTACAO DE METRO,Whitehall St,,40.7031,-740130072374272
ESTACAO DE METRO,Rector St,,40.7077,-74.013
ESTACAO DE METRO,Fresh Pond Rd,,40.7062,-73.8958980017196
ESTACAO DE METRO,Middle Village - Metropolitan Ave,,40.7114,-73.8896
ESTACAO DE METRO,Rector St,,40.7075,-74.0138
ESTACAO DE METRO,Cortlandt St,,407118350008202,-74.0122
ESTACAO DE METRO,Fulton St,,40.7104,-74.0095
ESTACAO DE METRO,Broad St,,40.7065,-74.0111
ESTACAO DE METRO,Cortlandt St,,407105129841524,-74.0111
ESTACAO DE METRO,Wall St,,40.7068,-74.0091
ESTACAO DE METRO,Dyckman St,,40.8655,-73.9273
ESTACAO DE METRO,Grand St,,40.7183,-73.9938
ESTACAO DE METRO,Broadway - Lafayette St,,40.7253,-73.9962
ESTACAO DE METRO,Bowery,,40.7202,-73.9938
ESTACAO DE METRO,Canal St,,40.7188,-74.0011
ESTACAO DE METRO,23rd St,,40.7459,-73.998
ESTACAO DE METRO,34th St - Penn Station,,40.7523,-73.9934
ESTACAO DE METRO,Jackson Hts - Roosevelt Av,,40.7465,-73.8913
ESTACAO DE METRO,14th St,,40.7378,-74.0002
ESTACAO DE METRO,135th St,,40.8179,-73.9475
ESTACAO DE METRO,14th St,,40.7382,-73.9962
ESTACAO DE METRO,6th Ave,,40.7377,-73.9978
ESTACAO DE METRO,8th Ave,,40.7398,-74.0026
ESTACAO DE METRO,14th St,,40.7409,-74.0017
ESTACAO DE METRO,Nostrand Ave,,40.6699,-73.9504262489579
ESTACAO DE METRO,Clark St,,40.6975,-73.9931
ESTACAO DE METRO,Franklin Ave,,40.6814,-73.9568
ESTACAO DE METRO,Clinton - Washington Aves,,40.6833,-73.9658
ESTACAO DE METRO,Forest Ave,,40.7044,-73.9031
ESTACAO DE METRO,110th St,,40.795,-73.9442
ESTACAO DE METRO,86th St,,40.7795,-73.9556
ESTACAO DE METRO,York St,,40.6997,-73.9869
ESTACAO DE METRO,High St,,40.6993,-73.9905
ESTACAO DE METRO,Lafayette Ave,,40.6861,-73.9739
ESTACAO DE METRO,President St,,40.6679,-73.9506
ESTACAO DE METRO,Woodlawn,,40.886,-73.8788
ESTACAO DE METRO,Bleecker St,,40.7259,-73.9947
ESTACAO DE METRO,103rd St,,40.7906,-73.9475
ESTACAO DE METRO,Euclid Ave,,40.6754,-73.8721
ESTACAO DE METRO,88th St,,40.6798,-73.8515
ESTACAO DE METRO,Cortelyou Rd,,406409401651401,-73.9638
ESTACAO DE METRO,116th St,,407986290002001,-73.9416169983714
ESTACAO DE METRO,Parkchester,,40.8332,-73.8608
ESTACAO DE METRO,Franklin St,,40.7193,-74.0069
ESTACAO DE METRO,80th St,,40.6794,-73.859
ESTACAO DE METRO,5th Ave - Bryant Pk,,40.7538,-73.982
ESTACAO DE METRO,Spring St,,40.7223,-73.9971
ESTACAO DE METRO,125th St,,40.8041,-73.9376
ESTACAO DE METRO,Coney Island - Stillwell Av,,40.5773,-73.9812359981396
ESTACAO DE METRO,34th St - Hudson Yards,,40.7554,-74.0022
ESTACAO DE METRO,72nd St,,40.7688,-73.9584
ESTACAO DE METRO,86th St,,40.7779,-73.9518
ESTACAO DE METRO,96th St,,40.7842,-73.9470660219183
